target_id	length	eff_length	est_counts	tpm
hokA|G0-9613|b4455|small	153	15.3	0	0
chaA|EG11753|b1216|Na<sup>+</sup>/K<sup>+</sup>:H<sup>+</sup>	1101	821.057	1261	74.5901
ahr|EG11436|b4269|NADPH-dependent	1020	740.057	332	21.7877
yggR|G7526|b2950|Type	981	701.057	252	17.4577
citF|G6341|b0615|citrate	1533	1253.06	297	11.5113
mhpR|G6201|b0346|DNA-binding	834	554.116	0	0
rclR|G6175|b0305|DNA-binding	855	575.116	270	22.8007
zapB|EG11878|b3928|cell	246	36.271	1054	1411.3
yhfX|G7733|b3381|putative	1164	884.057	360	19.7771
fadR|EG10281|b1187|DNA-binding	720	440.368	1184	130.58
ldrB|G0-9605|b4421|small	108	6.5	0	0
yicJ|EG11686|b3657|putative	1383	1103.06	418	18.4042
yidB|EG11196|b3698|DUF937	399	133.639	187	67.9593
ybjL|G6445|b0847|putative	1686	1406.06	1025	35.4047
hdhA|EG10425|b1619|7-&alpha;-hydroxysteroid	768	488.324	423	42.07
fadA|EG10278|b3845|3-ketoacyl-CoA	1164	884.057	977	53.6727
yijO|EG11913|b3954|putative	852	572.116	308	26.1461
prlF|EG10955|b3129|antitoxin	336	86.7177	188	105.291
yhaK|G7620|b3106|bicupin-related	702	422.368	194	22.3075
mhpB|M011|b0348|3-carboxyethylcatechol	945	665.057	1	0.0730265
ratA|G7358|b2619|ribosome	477	202.719	373	89.3622
basS|EG11614|b4112|BasS-<i>N</i>-phospho-L-histidine	1092	812.057	469	28.0495
nlpC|EG11133|b1708|NlpC/P60	465	191.626	263	66.6561
gspK|G7710|b3332|Type	984	704.057	276	19.0388
ulaE|G7859|b4197|L-ribulose-5-phosphate	855	575.116	257	21.7029
fadE|G6105|b0221|acyl-CoA	2445	2165.06	1816	40.7367
basR|EG11615|b4113|DNA-binding	669	389.448	238	29.6802
ftsX|EG10345|b3462|cell	1059	779.057	835	52.0543
yggP|G7520|b4465|putative	1278	998.057	325	15.8149
ydiT|G6923|b1700|ferredoxin-like	294	59.0125	43	35.3887
ldrD|G0-9041|b4453|small	108	6.5	217	1621.38
tatC|EG11479|b3839|twin	777	497.324	785	76.6602
pspE|EG10780|b1308|thiosulfate	315	72.3225	212	142.365
emrK|G7233|b2368|tripartite	1164	884.057	389	21.3702
nfsB|EG50005|b0578|NAD(P)H-dependent	654	374.487	428	55.5069
fadK|EG12357|b1701|short	1701	1421.06	431	14.7301
topB|EG11014|b1763|DNA	1962	1682.06	1815	52.4053
zapC|G6486|b0946|cell	543	265.03	818	149.899
ygbJ|G7417|b2736|putative	909	629.057	226	17.4485
ydiQ|G6920|b1697|putative	765	485.324	172	17.2122
yafQ|G6109|b0225|ribosome-dependent	279	50.6962	0	0
yjfL|G7849|b4184|DUF350	399	133.639	109	39.6126
oxc|G7236|b2373|oxalyl-CoA	1695	1415.06	457	15.6849
rarD|EG11466|b3819|putative	891	611.057	593	47.1316
gntK|EG12629|b3437|D-gluconate	528	250.675	117	22.6681
atoD|EG11669|b2221|acetyl-CoA:acetoacetyl-CoA	663	383.487	205	25.9623
rpoA|EG10893|b3295|RNA	990	710.057	18076	1236.37
dicF|EG31115|b1574|Qin	53	54	113	101.631
yedP|G7048|b1955|putative	816	536.171	277	25.0909
mhpT|G6206|b0353|3-hydroxyphenylpropionate/3-hydroxycinnamate:H<sup>+</sup>	1212	932.057	2	0.104214
mokC|EG10373|b0018|regulatory	210	24.8842	453	884.128
tsgA|EG11262|b3364|putative	1182	902.057	452	24.3357
yeaH|G6970|b1784|DUF444	1284	1004.06	617	29.8446
gspH|G7707|b3329|Type	510	233.509	89	18.5108
treB|EG12127|b4240|trehalose-specific	1422	1142.06	420	17.8608
fadB|EG10279|b3846|multifunctional	2190	1910.06	2812	71.5004
yqgF|G7525|b2949|ribonuclease	417	148.725	192	62.6983
ftsP|EG11376|b3017|cell	1413	1133.06	883	37.8485
ydgA|G6865|b1614|DUF945	1509	1229.06	2343	92.5848
prpR|G6195|b0330|DNA-binding	1587	1307.06	394	14.64
ldrC|G0-9607|b4423|small	108	6.5	64	478.196
yciC|EG11123|b1255|putative	744	464.324	615	64.3271
ycjR|G6652|b1314|3-dehydro-D-guloside	789	509.224	101	9.6328
ybaT|G6262|b0486|putative	1293	1013.06	323	15.4849
agp|EG10033|b1002|glucose-1-phosphatase	1242	962.057	1031	52.0472
fadJ|G7212|b2341|3-hydroxyacyl-CoA	2145	1865.06	1898	49.4247
tusB|G7712|b3343|sulfurtransferase	288	55.5951	84	73.3808
dnaK|EG10241|b0014|chaperone	1917	1637.06	2127	63.102
gfcC|G6506|b0985|capsule	747	467.324	0	0
ydiF|EG12432|b1694|putative	1596	1316.06	448	16.5327
hokC|G0-9563|b4412|protein	153	15.3	0	0
yphD|G7340|b2546|putative	999	719.057	222	14.9944
ybiX|G6413|b0804|PKHD-type	678	398.448	134	16.3333
gspE|G7704|b3326|Type	1482	1202.06	397	16.04
ycjU|G6655|b1317|&beta;-phosphoglucomutase	660	380.487	94	11.9985
ydiR|G6921|b1698|putative	939	659.057	172	12.6749
cmoA|G7020|b1870|carboxy-<i>S</i>-adenosyl-L-methionine	744	464.324	522	54.5996
rclB|G6173|b0303|DUF1471	237	32.4807	78	116.63
ybbJ|G6264|b0488|NfeD-like	459	186.208	91	23.7347
atoA|EG11670|b2222|acetyl-CoA:acetoacetyl-CoA	651	371.524	103	13.4645
cspG|G6511|b0990|cold	213	25.5234	2254	4288.99
tolR|EG11011|b0738|Tol-Pal	429	159.35	609	185.612
yaaW|G6082|b0011|putative	714	434.368	163	18.2251
gspA|G7701|b3323|Type	1470	1190.06	546	22.2825
otsA|EG11751|b1896|trehalose-6-phosphate	1425	1145.06	893	37.876
fadM|G6244|b0443|long-chain	399	133.639	210	76.3179
tusE|EG12876|b0969|sulfur	330	82.4119	137	80.7366
iroK|G0-10716|b4706|protein	66	67	0	0
motR|G0-17103|b4828|small	95	96	8	4.04724
fadD|EG11530|b1805|long-chain-fatty-acid&mdash;CoA	1686	1406.06	2149	74.2289
ybeD|EG11592|b0631|DUF493	264	43.9628	148	163.5
yfcJ|G7198|b2322|putative	1179	899.057	353	19.069
timR|G0-17086|b4811|putative	100	101	2	0.961719
ytfF|G7867|b4210|inner	966	686.057	298	21.0958
treR|EG12202|b4241|DNA-binding	948	668.057	485	35.2588
prpE|G6200|b0335|propionyl-CoA	1887	1607.06	512	15.4731
trmL|EG11888|b3606|tRNA	474	199.986	215	52.2129
yqhD|G7564|b3011|NADPH-dependent	1164	884.057	455	24.996
luxS|EG12712|b2687|<i>S</i>-ribosylhomocysteine	516	239.365	798	161.913
idlP|G0-16685|b4722|<i>iraD</i>	84	85	0	0
fadL|EG10280|b2344|long-chain	1341	1061.06	512	23.4353
hslR|G7743|b3400|heat	402	136.017	198	70.6988
yebQ|G7004|b1828|putative	1374	1094.06	563	24.9924
yoaJ|G0-10648|b4675|uncharacterized	75	76	1	0.639037
yqgA|G7534|b2966|DUF554	708	428.368	247	28.004
otsB|EG11752|b1897|trehalose-6-phosphate	801	521.224	694	64.6659
galE|EG10362|b0759|UDP-glucose	1017	737.057	761	50.1445
tsaD|EG11171|b3064|N<sup>6</sup>-L-threonylcarbamoyladenine	1014	734.057	574	37.9771
ygaP|G7398|b2668|thiosulfate	525	247.875	346	67.7926
znuA|G7017|b1857|Zn<sup>2+</sup>	933	653.057	1074	79.8716
ybeL|EG12851|b0643|DUF1451	483	208.009	389	90.8254
chbF|EG10144|b1734|monoacetylchitobiose-6-phosphate	1353	1073.06	387	17.5157
clpB|EG10157|b2592|ClpB80	2574	2294.06	1376	29.1309
rsxB|G6872|b1628|SoxR	579	300.357	556	89.9035
yaeH|EG12336|b0163|DUF3461	387	125.099	602	233.713
lysO|G6458|b0874|L-lysine/thialysine	900	620.057	319	24.9861
treA|EG11017|b1197|periplasmic	1698	1418.06	499	17.0902
araD|EG10055|b0061|L-ribulose-5-phosphate	696	416.368	208	24.2619
rsmG|EG10376|b3740|16S	624	344.778	487	68.6009
zraP|EG11918|b4002|signaling	426	156.681	113	35.0268
btuF|EG12334|b0158|vitamin	801	521.224	341	31.7739
hofB|EG12106|b0107|T2SSE	1386	1106.06	306	13.4364
mhpC|M012|b0349|2-hydroxy-6-ketonona-2,4-dienedioate	867	587.057	0	0
yfcF|G7193|b2301|glutathione	645	365.634	312	41.4426
bamC|EG10658|b2477|outer	1035	755.057	3635	233.811
yjbR|EG11936|b4057|PF04237	357	102.194	162	76.989
atoE|EG11671|b2223|short	1323	1043.06	302	14.0617
gloA|G6891|b1651|lactoylglutathione	408	141.025	296	101.938
ulaD|G7858|b4196|3-keto-L-gulonate-6-phosphate	651	371.524	168	21.9615
rlmG|G7603|b3084|23S	1137	857.057	498	28.2201
cho|G6937|b1741|excinuclease	888	608.057	506	40.4153
phnD|EG10714|b4105|phosphonate/phosphate	1017	737.057	190	12.5196
yibH|EG11764|b3597|inner	1137	857.057	265	15.0167
hcaB|G7335|b2541|2,3-dihydroxy-2,3-dihydrophenylpropionate	813	533.171	0	0
maa|G58|b0459|maltose	552	273.839	403	71.4741
ydcU|G6753|b1442|putative	942	662.057	231	16.9456
lhr|EG11548|b1653|ATP-dependent	4617	4337.06	106	1.187
gspL|G7711|b3333|Type	1164	884.057	372	20.4363
gloB|G6099|b0212|hydroxyacylglutathione	756	476.324	275	28.0395
paaG|G6715|b1394|putative	789	509.224	0	0
rlhA|G6746|b1435|23S	1962	1682.06	864	24.9467
rclA|G6174|b0304|cupric	1326	1046.06	437	20.2892
ddpA|G6781|b1487|putative	1551	1271.06	0	0
yjfI|G7846|b4181|DUF2170	402	136.017	91	32.4929
prpC|G6198|b0333|2-methylcitrate	1170	890.057	358	19.5346
ibpA|EG11534|b3687|small	414	146.037	221	73.4968
lepB|EG10530|b2568|signal	975	695.057	2401	167.769
bax|EG11360|b3570|putative	825	545.171	6438	573.533
gsiC|G6431|b0831|glutathione	921	641.057	445	33.7134
ydjG|G6958|b1771|NADH-dependent	981	701.057	329	22.792
mngA|EG13235|b0731|2-<i>O</i>-&alpha;-mannosyl-D-glycerate	1977	1697.06	0	0
rlmN|EG12401|b2517|23S	1155	875.057	1352	75.0378
ivy|G6104|b0220|periplasmic	474	199.986	636	154.453
yejA|EG12037|b2177|putative	1815	1535.06	662	20.9446
yhfS|G7728|b3376|putative	1086	806.057	252	15.1836
acnB|EG12316|b0118|AcnB	2598	2318.06	32873	688.739
hisP|EG10452|b2306|lysine/arginine/ornithine	774	494.324	896	88.0311
ybhR|G6409|b0792|ABC	1107	827.057	313	18.3801
yibA|EG11187|b3594|putative	843	563.116	0	0
yidE|EG11536|b3685|putative	1662	1382.06	765	26.8828
gloC|G6475|b0927|hydroxyacylglutathione	648	368.561	1468	193.445
tktB|EG12100|b2465|transketolase	2004	1724.06	1115	31.4096
selU|EG11768|b0503|tRNA	1095	815.057	309	18.4124
yhbQ|G7649|b3155|DNA	303	64.6399	124	93.1667
ycjN|G6648|b1310|putative	1293	1013.06	231	11.0743
yqjE|G7613|b3099|inner	405	138.546	140	49.0765
frvA|EG11864|b3900|putative	447	175.643	0	0
btuE|EG10129|b1710|thioredoxin/glutathione	552	273.839	348	61.7196
mscK|G6255|b0465|potassium	3363	3083.06	3291	51.8425
yciB|EG11122|b1254|inner	540	262.136	520	96.3422
gspI|G7708|b3330|Type	378	118.268	43	17.6579
yeaE|G6967|b1781|methylglyoxal	855	575.116	547	46.1925
treC|EG11402|b4239|trehalose-6-phosphate	1656	1376.06	496	17.5059
trmD|EG11023|b2607|tRNA	768	488.324	18366	1826.61
alaE|G7399|b2670|L-alanine	450	178.313	205	55.8356
metQ|EG11504|b0197|L-methionine/D-methionine	816	536.171	1908	172.828
ygfK|G7497|b2878|putative	3099	2819.06	811	13.9719
xylA|EG11074|b3565|xylose	1323	1043.06	461.614	21.4937
cutA|EG12177|b4137|copper	339	88.707	176	96.3595
fhuB|EG10303|b0153|iron(III)	1983	1703.06	1075	30.6562
fic|EG10307|b3361|putative	603	323.98	273	40.9245
yfbS|G7186|b2292|putative	1833	1553.06	640	20.0139
mgsA|G6497|b0963|methylglyoxal	459	186.208	236	61.5536
rbsR|EG10819|b3753|DNA-binding	993	713.057	1498	102.03
cca|EG10136|b3056|fused	1239	959.057	787	39.8538
radD|EG12045|b2184|putative	1761	1481.06	681	22.3313
lptA|G7665|b3200|lipopolysaccharide	558	279.617	684	118.804
ypjB|G7384|b2649|DUF5508	792	512.224	0	0
mglB|EG10593|b2150|D-galactose/methyl-galactoside	999	719.057	3980	268.819
hisJ|EG12124|b2309|histidine	783	503.274	2532	244.342
arnE|G0-10460|b4544|undecaprenyl-phosphate-&alpha;-L-Ara4N	336	86.7177	155	86.8087
yfcE|G7192|b2300|phosphodiesterase	555	276.729	285	50.0185
yfeH|EG12376|b2410|putative	999	719.057	389	26.274
gpsA|EG20091|b3608|glycerol-3-phosphate	1020	740.057	2614	171.546
malG|EG10556|b4032|maltose	891	611.057	2407	191.308
truC|G7449|b2791|tRNA	783	503.274	224	21.6164
spy|G6939|b1743|ATP-independent	486	210.732	265	61.0737
tcyJ|G7039|b1920|cystine	801	521.224	2325	216.64
yobA|G7014|b1841|copper-binding	375	115.85	380	159.305
fucP|EG10352|b2801|L-fucose:H+	1317	1037.06	491	22.9942
yfcG|G7194|b2302|disulfide	648	368.561	214	28.1997
cstA|EG10167|b0598|pyruvate	2106	1826.06	16848	448.099
ynjI|G6956|b1762|DUF1266	1041	761.057	0	0
gspC|G7702|b3324|Type	816	536.171	242	21.9206
ugpQ|EG11050|b3449|glycerophosphodiester	744	464.324	214	22.3837
chbC|EG10141|b1737|<i>N,N'</i>-diacetylchitobiose-specific	1359	1079.06	492	22.1442
rluE|G6581|b1135|23S	654	374.487	325	42.149
yedK|EG11662|b1931|genome	669	389.448	234	29.1814
lsrB|G6803|b1516|Autoinducer-2	1023	743.057	0	0
dgcF|G6808|b1522|putative	948	668.057	457	33.2233
araA|EG10052|b0062|L-arabinose	1503	1223.06	333	13.2232
msrP|G7059|b1971|protein-L-methionine	1005	725.057	311	20.8318
mdtM|EG12576|b4337|multidrug	1233	953.057	1	0.050959
ychQ|G6630|b1213|SirB	393	129.466	78	29.2603
yohK|EG12024|b2142|putative	696	416.368	168	19.5962
glpK|EG10398|b3926|glycerol	1509	1229.06	3602	142.335
rpe|M004|b3386|ribulose-phosphate	678	398.448	436	53.144
rsmJ|EG12233|b3497|16S	753	473.324	216	22.1633
rclC|G6171|b0301|DUF417	594	315.141	233	35.9079
nikA|EG12075|b3476|Ni(2+)	1575	1295.06	470	17.6258
yccX|G6502|b0968|acylphosphatase	279	50.6962	80	76.6399
frlD|G7726|b3374|fructoselysine	786	506.224	0	0
ibpB|EG11535|b3686|small	429	159.35	141	42.9742
ttdT|EG12393|b3063|L-tartrate:succinate	1464	1184.06	370	15.1764
ybhH|G6399|b0769|putative	1053	773.057	242	15.2035
gldA|EG11904|b3945|L-1,2-propanediol	1104	824.057	803	47.3258
murP|G7264|b2429|N-acetylmuramic	1425	1145.06	387	16.4143
rlmE|EG11507|b3179|23S	630	350.742	4294	594.584
oxyS|EG31116|b4458|small	117	7.66667	46	291.401
gsiB|G6430|b0830|glutathione	1539	1259.06	927	35.7581
ybaV|G6243|b0442|helix-hairpin-helix	372	113.486	209	89.4428
paaD|G6712|b1391|phenylacetate	498	221.945	0	0
yigL|EG11470|b3826|phosphosugar	801	521.224	344	32.0534
modB|EG10002|b0764|molybdate	690	410.368	271	32.0727
hokE|G0-9582|b4415|protein	153	15.3	97	307.907
ybiO|G6417|b0808|moderate	2226	1946.06	643	16.047
glpQ|EG10399|b2239|glycerophosphoryl	1077	797.057	2002	121.987
yagF|G6141|b0269|CP4-6	1968	1688.06	1	0.0287708
tgt|EG10996|b0406|tRNA-guanine	1128	848.057	3038	173.981
rdgB|G7530|b2954|dITP/XTP	594	315.141	326	50.2402
yphF|G7342|b2548|putative	984	704.057	223	15.3828
ytcB|G0-17099|b4821|protein	57	58	309	258.744
kbaY|EG12768|b3137|tagatose-1,6-bisphosphate	861	581.116	223	18.6372
yggX|G7532|b2962|putative	276	49.1553	265	261.827
dtpB|EG12232|b3496|dipeptide/tripeptide:H<sup>+</sup>	1470	1190.06	433	17.6709
orzP|G0-17076||small	83	84	20	11.5635
nanC|G7921|b4311|<i>N</i>-acetylneuraminate	717	437.368	235	26.0952
metK|EG10589|b2942|methionine	1155	875.057	1603	88.9686
sgbE|EG12287|b3583|L-ribulose-5-phosphate	696	416.368	140	16.3301
tapT|G7349|b2583|tRNA	699	419.368	289	33.4689
crcB|EG12209|b0624|F<sup>-</sup>	384	122.814	134	52.9902
ynjB|G6949|b1754|putative	1167	887.057	373	20.4219
ryeG|G0-16635||small	194	22.3219	0	0
mtlR|EG11965|b3601|transcriptional	588	309.235	202	31.7251
yaaA|EG10011|b0006|DNA	777	497.324	341	33.3008
nlpE|EG12137|b0192|sensor	711	431.368	400	45.0351
yoeI|G0-10643|b4678|uncharacterized	63	64	9	6.82971
csgG|G6543|b1037|curli	834	554.116	219	19.1948
yihT|EG11846|b3881|6-deoxy-6-sulfofructose-1-phosphate	879	599.057	0	0
rlmC|G6449|b0859|23S	1128	848.057	532	30.4667
yfhM|G7323|b2520|&alpha;<sub>2</sub>-macroglobulin	4962	4682.06	3068	31.8243
osmF|EG12012|b2131|glycine	918	638.057	387	29.4572
yedJ|EG12710|b1962|putative	696	416.368	235	27.4113
galU|EG11319|b1236|UTP&mdash;glucose-1-phosphate	909	629.057	1514	116.889
ortT|G6756|b1445|orphan	174	17.8995	126	341.877
nikB|EG12076|b3477|Ni(2+)	945	665.057	203	14.8244
yjtD|EG12309|b4403|putative	687	407.368	380	45.3039
uidA|EG11055|b1617|&beta;-glucuronidase	1812	1532.06	471	14.9309
cmoM|EG12167|b0921|tRNA	786	506.224	727	69.748
cbrA|EG11714|b3690|colicin	1065	785.057	272	16.827
ygiS|G7570|b3020|putative	1608	1328.06	506	18.5043
yejL|EG12043|b2187|DUF1414	228	29.4699	322	530.66
rbsC|EG10816|b3750|ribose	966	686.057	9001	637.192
msrQ|G7060|b1972|membrane-bound	636	356.742	165	22.4631
ccmC|EG12057|b2199|cytochrome	738	458.324	243	25.7498
yjaH|EG11917|b4001|DUF1481	696	416.368	375	43.7415
melA|EG10577|b4119|&alpha;-galactosidase	1356	1076.06	452	20.4006
gluQ|EG11362|b0144|glutamyl-Q	927	647.057	502	37.6791
pliG|G6615|b1178|inhibitor	402	136.017	144	51.4173
ytfQ|EG12517|b4227|galactofuranose	957	677.057	371	26.6126
yieH|EG11725|b3715|6-phosphogluconate	666	386.448	252	31.6701
lacZ|EG10527|b0344|&beta;-galactosidase	3075	2795.06	684	11.8852
ydeI|EG11644|b1536|BOF	393	129.466	54	20.2571
nfrB|EG11739|b0569|cyclic	2238	1958.06	528	13.0963
ydcC|EG11526|b1460|H	1137	857.057	0	0
cusB|G6322|b0574|copper/silver	1224	944.057	354	18.2115
fucI|EG10349|b2802|L-fucose	1776	1496.06	555	18.0171
queG|G7843|b4166|epoxyqueuosine	1140	860.057	456	25.75
gsiA|G6429|b0829|glutathione	1872	1592.06	1164	35.5086
blc|G7837|b4149|outer	534	256.37	147	27.8477
bglF|EG10115|b3722|&beta;-glucoside	1878	1598.06	635	19.2984
ychH|EG11533|b1205|stress-induced	279	50.6962	410	392.779
atoS|EG11667|b2219|sensor	1827	1547.06	956	30.0117
yhdH|EG11315|b3253|acrylyl-CoA	975	695.057	523	36.5444
trkA|EG11019|b3290|NAD-binding	1377	1097.06	653	28.9084
aceF|EG10025|b0115|AceF-dihydrolipoate	1893	1613.06	3016	90.8074
tmcA|G7297|b2474|tRNA<sup>Met</sup>	2016	1736.06	880	24.6183
yehX|EG12010|b2129|glycine	927	647.057	378	28.3719
yrdA|G7696|b3279|hexapeptide	555	276.729	338	59.3202
uxaC|G81|b3092|D-glucoronate/D-galacturonate	1413	1133.06	583	24.9894
ygiW|G7574|b3024|BOF	393	129.466	156	58.5206
evgS|EG11610|b2370|EvgS-<i>N</i>-phospho-L-histidine-721	3594	3314.06	1225	17.9521
yhaC|EG11174|b3121|uncharacterized	1188	908.057	1	0.0534843
csgE|G6545|b1039|curli	390	127.225	66	25.1948
nanQ|G7675|b3221|<i>N</i>-acetylneuraminate	465	191.626	153	38.7771
queC|G6245|b0444|7-cyano-7-deazaguanine	696	416.368	314	36.6262
ybbA|EG11657|b0495|putative	687	407.368	230	27.4208
ygjV|G7608|b3090|inner	552	273.839	150	26.6033
dmlA|G6986|b1800|D-malate/3-isopropylmalate	1086	806.057	21	1.2653
ychF|EG11404|b1203|redox-responsive	1092	812.057	1454	86.9596
tatB|G7808|b3838|twin	516	239.365	902	183.014
ybgC|EG11110|b0736|esterase/thioesterase	405	138.546	400	140.219
mdtE|EG12240|b3513|multidrug	1158	878.057	320	17.6997
paaA|G6709|b1388|phenylacetyl-CoA	930	650.057	0	0
rsuA|EG12044|b2183|16S	696	416.368	676	78.8513
ynjD|G6951|b1756|putative	654	374.487	169	21.9175
yqeH|G7466|b2846|putative	633	353.742	1	0.137294
xylR|EG20253|b3569|DNA-binding	1179	899.057	421	22.7423
phoH|EG11734|b1020|ATP-binding	1065	785.057	1331	82.341
ycaD|EG11242|b0898|putative	1149	869.057	592	33.0836
yjiA|EG10021|b4352|P-loop	957	677.057	307	22.0218
insB6|G7762|b3445|IS1	504	227.718	0	0
exuT|EG12738|b3093|hexuronate	1299	1019.06	692	32.9797
pcnB|EG10690|b0143|poly(A)	1398	1118.06	2227	96.7377
tar|EG10988|b1886|methyl-accepting	1662	1382.06	1296	45.5427
ytfR|EG12518|b4485|galactofuranose	1503	1223.06	456	18.1075
yphB|G7338|b2544|putative	873	593.057	243	19.8998
yiaK|EG12279|b3575|2,3-diketo-L-gulonate	999	719.057	304	20.5329
rspA|G6839|b1581|mandelate	1215	935.057	419	21.7628
yqiH|G7586|b3047|putative	750	470.324	0	0
yfbK|G7177|b2270|IPR002035/DUF3520	1728	1448.06	612	20.526
insA5|G7030|b1894|IS1	276	49.1553	0	0
alsC|EG11958|b4086|D-allose	981	701.057	332	22.9998
tusC|G7713|b3344|sulfurtransferase	360	104.563	127	58.988
cheB|EG10147|b1883|CheB-P<SUP>asp</SUP>	1050	770.057	405	25.543
metN|EG11621|b0199|L-methionine/D-methionine	1032	752.057	656	42.3636
yobD|G6998|b1820|DUF986	459	186.208	175	45.6436
rpiB|EG11827|b4090|allose-6-phosphate	450	178.313	186	50.6606
slp|EG11890|b3506|starvation	567	288.475	291	48.992
yajC|EG11096|b0407|Sec	333	84.63	1358	779.318
ydiL|G6915|b1689|DUF1870	357	102.194	83	39.445
insA1|G6086|b0022|IS1	276	49.1553	0	0
mak|EG11288|b0394|fructokinase	909	629.057	407	31.4227
cmoB|G7021|b1871|tRNA	972	692.057	796	55.8612
motB|EG10602|b1889|motility	927	647.057	630	47.2865
ddpF|G6777|b1483|putative	927	647.057	0	0
yddH|G6769|b1462|flavin	570	291.446	141	23.4964
uhpB|EG11052|b3668|sensory	1503	1223.06	409	16.2411
ytfK|G7872|b4217|stringent	207	24.1603	221	444.253
bamB|G7320|b2512|outer	1179	899.057	4076	220.184
ycgL|G6616|b1179|PF05166	327	80.445	264	159.384
insAB4|G0-10536||InsAB'	698	418.368	1.26963	0.147387
ptsI|EG10789|b2416|PTS	1728	1448.06	4644	155.756
rluF|EG11921|b4022|23S	873	593.057	437	35.7869
yfiR|G7354|b2603|DUF4154	519	242.171	264	52.9445
yadG|EG12320|b0127|putative	927	647.057	572	42.9332
ycaR|G6472|b0917|PF03966	183	19.464	114	284.454
manY|EG10568|b1818|mannose-specific	801	521.224	749	69.7907
mazG|EG10572|b2781|nucleoside	792	512.224	1033	97.9446
yfaV|G7159|b2246|putative	1290	1010.06	410	19.7141
ybgI|G6379|b0710|radiation	744	464.324	527	55.1226
insD5|G7584|b3045|IS2	906	626.057	0	0
lacA|EG10524|b0342|galactoside	612	332.948	173	25.2354
truB|EG11177|b3166|tRNA	945	665.057	1132	82.666
dgcZ|EG11643|b1535|diguanylate	891	611.057	340	27.0232
lolD|G6574|b1117|lipoprotein	702	422.368	615	70.7169
yaiO|G6210|b0358|outer	774	494.324	424	41.6576
glgX|EG10381|b3431|limit	1974	1694.06	1372	39.3338
sspB|EG10978|b3228|ClpXP	498	221.945	408	89.28
putP|EG10802|b1015|proline:Na<sup>+</sup>	1509	1229.06	3444	136.091
sokE|G0-17110|b4835|small	60	61	0	0
insC2|G6724|b1403|IS2	366	109.098	3.39644	1.51198
fbaA|EG10282|b2925|fructose-bisphosphate	1080	800.057	4368	265.156
truA|EG10454|b2318|tRNA	813	533.171	558	50.8285
cdgI|G6971|b1785|putative	1476	1196.06	418	16.9732
yejF|EG12041|b2180|putative	1590	1310.06	717	26.5808
ytgB|G0-17096|b4822|protein	57	58	6	5.02415
ascF|EG10086|b2715|&beta;-glucoside	1458	1178.06	1	0.0412262
phnC|EG10713|b4106|phosphonate/phosphate	789	509.224	220	20.9823
nimT|G6977|b1791|2-nitroimidazole	1182	902.057	282	15.1829
naRNA4|G0-16697||naRNA4	77	78	0	0
insE2|G6224|b0373|IS3	300	62.7234	10.1713	7.87564
dcuB|EG10006|b4123|anaerobic	1341	1061.06	450	20.5974
rsmI|G7641|b3146|16S	861	581.116	521	43.5426
fliF|EG11347|b1938|flagellar	1659	1379.06	1347	47.4378
mlaF|EG12801|b3195|intermembrane	810	530.171	1162	106.446
esrE|G0-10737|b4707|small	252	39.2744	10.5978	13.1053
lgoD|G7945|b4358|L-galactonate	1023	743.057	198	12.9414
rspB|G6838|b1580|putative	1020	740.057	386	25.3315
phoQ|EG10732|b1129|sensor	1461	1181.06	1508	62.0112
yeiW|G0-10511|b4502|putative	255	40.5221	140	167.794
insH21|G0-16639|b4711|IS<i>5</i>	981	701.057	0	0
glcC|G7546|b2980|DNA-binding	765	485.324	676	67.648
tsaB|G6991|b1807|N<sup>6</sup>-L-threonylcarbamoyladenine	696	416.368	938	109.412
cheZ|EG10151|b1881|chemotaxis	645	365.634	274	36.3951
lptB|EG11680|b3201|lipopolysaccharide	726	446.324	1008	109.686
yggM|EG12704|b2956|DUF1202	1008	728.057	316	21.0795
uidR|G6867|b1618|DNA-binding	591	312.173	453	70.4762
fhuF|G7949|b4367|ferric-siderophore	789	509.224	1179	112.446
ydgI|G6861|b1605|putative	1383	1103.06	601	26.4616
yiaL|EG12280|b3576|DUF386	468	194.369	139	34.7318
insEF3|G0-10530||IS3	1163	883.057	0	0
dhaL|G6626|b1199|dihydroxyacetone	633	353.742	166	22.7909
rluB|EG12433|b1269|23S	876	596.057	1111	90.5244
dgcE|EG12396|b2067|putative	3318	3038.06	1522	24.3309
ddpD|G6778|b1484|putative	987	707.057	0	0
yehS|EG12005|b2124|DUF1456	471	197.149	343	84.4968
uxuB|EG20248|b4323|D-mannonate	1461	1181.06	505	20.7663
bfr|EG10113|b3336|bacterioferritin	477	202.719	1167	279.586
ycjP|G6650|b1312|putative	843	563.116	130	11.2121
yiiQ|EG11874|b3920|DUF1454	600	321.045	322	48.7113
insC4|G7481|b2861|IS2	366	109.098	3.39644	1.51198
alsB|EG12458|b4088|D-allose	936	656.057	350	25.9099
trmB|EG11779|b2960|tRNA	720	440.368	600	66.1721
trg|EG11018|b1421|methyl-accepting	1641	1361.06	103	3.67537
tcyN|EG12347|b1917|cystine	753	473.324	310	31.8085
yidR|EG11713|b3689|DUF3748	1248	968.057	419	21.021
ghrB|EG12272|b3553|glyoxylate	975	695.057	645	45.0691
ybdZ|G0-10437|b4511|enterobactin	219	27.0651	42	75.3666
kefC|EG10521|b0047|K<sup>+</sup>	1863	1583.06	629	19.2972
